time(Asia/Seoul),CO2
2025-03-31 15:28:00+09:00,1901.1666666666667
2025-03-31 15:29:00+09:00,2127.5
2025-03-31 15:30:00+09:00,2106.5
2025-03-31 15:31:00+09:00,2102.8333333333335
2025-03-31 15:32:00+09:00,2099.6666666666665
2025-03-31 15:33:00+09:00,2001.1666666666667
2025-03-31 15:34:00+09:00,2034.0
2025-03-31 15:35:00+09:00,2028.1666666666667
2025-03-31 15:36:00+09:00,2066.3333333333335
2025-03-31 15:37:00+09:00,1924.3333333333333
2025-03-31 15:38:00+09:00,2043.5
2025-03-31 15:39:00+09:00,1959.5
2025-03-31 15:40:00+09:00,1974.3333333333333
2025-03-31 15:41:00+09:00,1962.6666666666667
2025-03-31 15:42:00+09:00,1925.5
2025-03-31 15:43:00+09:00,1892.1666666666667
2025-03-31 15:44:00+09:00,1944.0
2025-03-31 15:45:00+09:00,1947.1666666666667
2025-03-31 15:46:00+09:00,1958.3333333333333
2025-03-31 15:47:00+09:00,1942.1666666666667
2025-03-31 15:48:00+09:00,1966.1666666666667
2025-03-31 15:49:00+09:00,2006.1666666666667
2025-03-31 15:50:00+09:00,2005.6666666666667
2025-03-31 15:51:00+09:00,2029.3333333333333
2025-03-31 15:52:00+09:00,1905.1666666666667
2025-03-31 15:53:00+09:00,1942.8333333333333
2025-03-31 15:54:00+09:00,2090.8333333333335
2025-03-31 15:55:00+09:00,1950.1666666666667
2025-03-31 15:56:00+09:00,1841.0
2025-03-31 15:57:00+09:00,1872.6666666666667
2025-03-31 15:58:00+09:00,1490.5
2025-03-31 15:59:00+09:00,1627.8
2025-03-31 16:00:00+09:00,1708.3333333333333
2025-03-31 16:01:00+09:00,1789.5
2025-03-31 16:02:00+09:00,1786.5
2025-03-31 16:03:00+09:00,2110.0
2025-03-31 16:04:00+09:00,1972.1666666666667
2025-03-31 16:05:00+09:00,1949.8333333333333
2025-03-31 16:06:00+09:00,2038.8333333333333
2025-03-31 16:07:00+09:00,1888.8333333333333
2025-03-31 16:08:00+09:00,1924.3333333333333
2025-03-31 16:09:00+09:00,2047.8333333333333
2025-03-31 16:10:00+09:00,2002.8333333333333
2025-03-31 16:11:00+09:00,2474.5
2025-03-31 16:12:00+09:00,2212.0
2025-03-31 16:13:00+09:00,2223.0
2025-03-31 16:14:00+09:00,2170.6666666666665
2025-03-31 16:15:00+09:00,2195.8333333333335
2025-03-31 16:16:00+09:00,2288.1666666666665
2025-03-31 16:17:00+09:00,2103.5
2025-03-31 16:18:00+09:00,1947.6666666666667
2025-03-31 16:19:00+09:00,2323.5
2025-03-31 16:20:00+09:00,1945.3333333333333
2025-03-31 16:21:00+09:00,1886.0
2025-03-31 16:22:00+09:00,1910.3333333333333
2025-03-31 16:23:00+09:00,2020.0
2025-03-31 16:24:00+09:00,1896.1666666666667
2025-03-31 16:25:00+09:00,1939.1666666666667
2025-03-31 16:26:00+09:00,1905.6666666666667
2025-03-31 16:27:00+09:00,1744.0
2025-03-31 16:28:00+09:00,1703.3333333333333
2025-03-31 16:29:00+09:00,1859.8333333333333
2025-03-31 16:30:00+09:00,1856.8333333333333
2025-03-31 16:31:00+09:00,1883.0
2025-03-31 16:32:00+09:00,1891.8333333333333
2025-03-31 16:33:00+09:00,1923.3333333333333
2025-03-31 16:34:00+09:00,1910.0
2025-03-31 16:35:00+09:00,1928.8333333333333
2025-03-31 16:36:00+09:00,1923.3333333333333
2025-03-31 16:37:00+09:00,1886.6666666666667
2025-03-31 16:38:00+09:00,1929.8333333333333
2025-03-31 16:39:00+09:00,1898.0
2025-03-31 16:40:00+09:00,1880.6666666666667
2025-03-31 16:41:00+09:00,1881.5
2025-03-31 16:42:00+09:00,1928.1666666666667
2025-03-31 16:43:00+09:00,1935.8333333333333
2025-03-31 16:44:00+09:00,1905.0
2025-03-31 16:45:00+09:00,1934.6666666666667
2025-03-31 16:46:00+09:00,1899.0
2025-03-31 16:47:00+09:00,1937.8333333333333
2025-03-31 16:48:00+09:00,1922.6666666666667
2025-03-31 16:49:00+09:00,1887.5
2025-03-31 16:50:00+09:00,1942.8333333333333
2025-03-31 16:51:00+09:00,1914.8333333333333
2025-03-31 16:52:00+09:00,1900.6666666666667
2025-03-31 16:53:00+09:00,1939.6666666666667
2025-03-31 16:54:00+09:00,1937.5
2025-03-31 16:55:00+09:00,1930.8333333333333
2025-03-31 16:56:00+09:00,1885.5
2025-03-31 16:57:00+09:00,1940.1666666666667
2025-03-31 16:58:00+09:00,1984.5
2025-03-31 16:59:00+09:00,1940.1666666666667
2025-03-31 17:00:00+09:00,1917.1666666666667
2025-03-31 17:01:00+09:00,1972.6666666666667
2025-03-31 17:02:00+09:00,2519.0
2025-03-31 17:03:00+09:00,2002.1666666666667
2025-03-31 17:04:00+09:00,1993.5
2025-03-31 17:05:00+09:00,2041.6666666666667
2025-03-31 17:06:00+09:00,2102.8333333333335
2025-03-31 17:07:00+09:00,2103.3333333333335
2025-03-31 17:08:00+09:00,2005.6
2025-03-31 17:09:00+09:00,2069.6666666666665
2025-03-31 17:10:00+09:00,2030.6666666666667
2025-03-31 17:11:00+09:00,1942.0
2025-03-31 17:12:00+09:00,2155.6666666666665
2025-03-31 17:13:00+09:00,1992.3333333333333
2025-03-31 17:14:00+09:00,2001.6666666666667
2025-03-31 17:15:00+09:00,1955.3333333333333
2025-03-31 17:16:00+09:00,2002.5
2025-03-31 17:17:00+09:00,1875.6666666666667
2025-03-31 17:18:00+09:00,2088.3333333333335
2025-03-31 17:19:00+09:00,2049.0
2025-03-31 17:20:00+09:00,1960.6666666666667
2025-03-31 17:21:00+09:00,1919.8333333333333
2025-03-31 17:22:00+09:00,1868.8333333333333
2025-03-31 17:23:00+09:00,1603.1666666666667
2025-03-31 17:24:00+09:00,1761.0
2025-03-31 17:25:00+09:00,1733.0
2025-03-31 17:26:00+09:00,1935.0
2025-03-31 17:27:00+09:00,2054.1666666666665
2025-03-31 17:28:00+09:00,1965.0
2025-03-31 17:29:00+09:00,1826.3333333333333
2025-03-31 17:30:00+09:00,1852.5
2025-03-31 17:31:00+09:00,1846.1666666666667
2025-03-31 17:32:00+09:00,1807.3333333333333
2025-03-31 17:33:00+09:00,1762.1666666666667
2025-03-31 17:34:00+09:00,2008.1666666666667
2025-03-31 17:35:00+09:00,1870.5
2025-03-31 17:36:00+09:00,1852.8
2025-04-01 10:38:00+09:00,550.0
2025-04-01 10:39:00+09:00,1218.8
2025-04-01 10:40:00+09:00,927.8571428571429
2025-04-01 10:41:00+09:00,1089.75
2025-04-01 10:42:00+09:00,1036.1666666666667
2025-04-01 10:43:00+09:00,970.5
2025-04-01 10:45:00+09:00,1078.6666666666667
2025-04-01 10:46:00+09:00,964.0
2025-04-01 10:47:00+09:00,1081.8333333333333
2025-04-01 10:48:00+09:00,1112.1666666666667
2025-04-01 10:49:00+09:00,1078.1666666666667
2025-04-01 10:50:00+09:00,1065.6666666666667
2025-04-01 10:51:00+09:00,1025.3333333333333
2025-04-01 10:52:00+09:00,1024.75
2025-04-01 10:53:00+09:00,1049.6666666666667
2025-04-01 10:54:00+09:00,1108.1666666666667
2025-04-01 10:55:00+09:00,1127.0
2025-04-01 10:56:00+09:00,1129.3333333333333
2025-04-01 10:57:00+09:00,1056.6666666666667
2025-04-01 10:58:00+09:00,916.6666666666666
2025-04-01 10:59:00+09:00,824.8333333333334
2025-04-01 11:00:00+09:00,979.5
2025-04-01 11:01:00+09:00,952.1666666666666
2025-04-01 11:02:00+09:00,2100.5
2025-04-01 11:03:00+09:00,1514.0
2025-04-01 11:04:00+09:00,1169.6666666666667
2025-04-01 11:05:00+09:00,1103.0
2025-04-01 11:06:00+09:00,1057.8333333333333
2025-04-01 11:07:00+09:00,1018.6
2025-04-01 11:08:00+09:00,1035.6666666666667
2025-04-01 11:09:00+09:00,1008.1666666666666
2025-04-01 11:10:00+09:00,1014.0
2025-04-01 11:11:00+09:00,1068.5
2025-04-01 11:12:00+09:00,1168.5
2025-04-01 11:13:00+09:00,1134.5
2025-04-01 11:14:00+09:00,1152.6666666666667
2025-04-01 11:15:00+09:00,1128.0
2025-04-01 11:16:00+09:00,1034.3333333333333
2025-04-01 11:17:00+09:00,1063.3333333333333
2025-04-01 11:18:00+09:00,1048.0
2025-04-01 11:19:00+09:00,392.0
2025-04-01 11:20:00+09:00,1181.75
2025-04-01 11:21:00+09:00,961.0
2025-04-01 11:22:00+09:00,1093.5
2025-04-01 11:23:00+09:00,1113.5
2025-04-01 11:24:00+09:00,1033.0
2025-04-01 11:25:00+09:00,1073.0
2025-04-01 11:26:00+09:00,1077.0
2025-04-01 11:28:00+09:00,1126.6666666666667
2025-04-01 11:29:00+09:00,1072.5
2025-04-01 11:30:00+09:00,1100.3333333333333
2025-04-01 11:31:00+09:00,1024.0
2025-04-01 11:32:00+09:00,1536.0
2025-04-01 11:33:00+09:00,1362.1666666666667
2025-04-01 11:34:00+09:00,1202.0
2025-04-01 11:35:00+09:00,786.0
2025-04-01 11:36:00+09:00,1014.2857142857143
2025-04-01 11:37:00+09:00,1100.8
2025-04-01 11:38:00+09:00,1081.8333333333333
2025-04-01 11:39:00+09:00,1063.8333333333333
2025-04-01 11:40:00+09:00,1074.5
2025-04-01 11:41:00+09:00,1091.8333333333333
2025-04-01 11:42:00+09:00,1078.5
2025-04-01 11:45:00+09:00,1114.0
2025-04-01 11:46:00+09:00,1115.6666666666667
2025-04-01 11:47:00+09:00,1032.0
2025-04-01 11:48:00+09:00,1079.8
2025-04-01 11:49:00+09:00,1087.8333333333333
2025-04-01 11:50:00+09:00,1085.8333333333333
2025-04-01 11:51:00+09:00,1372.6
2025-04-01 11:52:00+09:00,1075.8333333333333
2025-04-01 11:53:00+09:00,1083.8333333333333
2025-04-01 11:54:00+09:00,1109.3333333333333
2025-04-01 11:55:00+09:00,1103.5
2025-04-01 11:56:00+09:00,1039.6666666666667
2025-04-01 11:57:00+09:00,1074.3333333333333
2025-04-01 11:58:00+09:00,1091.0
2025-04-01 11:59:00+09:00,1094.6
2025-04-01 12:00:00+09:00,1081.25
2025-04-01 12:01:00+09:00,1097.6
2025-04-01 12:02:00+09:00,1114.6666666666667
2025-04-01 12:03:00+09:00,1113.3333333333333
2025-04-01 12:04:00+09:00,1093.6
2025-04-01 12:05:00+09:00,1093.1666666666667
2025-04-01 12:06:00+09:00,1104.3333333333333
2025-04-01 12:07:00+09:00,1097.5
2025-04-01 12:08:00+09:00,1099.6666666666667
2025-04-01 12:09:00+09:00,1106.3333333333333
2025-04-01 12:10:00+09:00,1115.5
2025-04-01 12:11:00+09:00,1126.3333333333333
2025-04-01 12:12:00+09:00,1094.6666666666667
2025-04-01 12:13:00+09:00,1068.0
2025-04-01 12:14:00+09:00,1099.6666666666667
2025-04-01 12:15:00+09:00,1168.6666666666667
2025-04-01 12:16:00+09:00,1393.8333333333333
2025-04-01 12:17:00+09:00,1397.3333333333333
2025-04-01 12:18:00+09:00,1257.3333333333333
2025-04-01 12:19:00+09:00,1235.3333333333333
2025-04-01 12:20:00+09:00,1378.1666666666667
2025-04-01 12:21:00+09:00,1383.3333333333333
2025-04-01 12:22:00+09:00,1249.8333333333333
2025-04-01 12:23:00+09:00,1332.6666666666667
2025-04-01 12:24:00+09:00,1361.8333333333333
2025-04-01 12:25:00+09:00,1339.5
2025-04-01 12:26:00+09:00,1472.5
2025-04-01 12:27:00+09:00,1437.6666666666667
2025-04-01 12:28:00+09:00,1366.5
2025-04-01 12:29:00+09:00,1361.1666666666667
2025-04-01 12:30:00+09:00,1335.5
2025-04-01 12:31:00+09:00,1403.0
2025-04-01 12:32:00+09:00,1447.0
2025-04-01 12:33:00+09:00,1452.8333333333333
2025-04-01 12:34:00+09:00,1462.1666666666667
2025-04-01 12:35:00+09:00,1305.8333333333333
2025-04-01 12:36:00+09:00,1260.5
2025-04-01 12:37:00+09:00,1292.3333333333333
2025-04-01 12:38:00+09:00,1232.0
2025-04-01 12:39:00+09:00,1150.6666666666667
2025-04-01 12:40:00+09:00,1152.3333333333333
2025-04-01 12:41:00+09:00,1147.5
2025-04-01 12:42:00+09:00,1300.6666666666667
2025-04-01 12:43:00+09:00,1159.5
2025-04-01 12:44:00+09:00,1222.0
2025-04-01 12:45:00+09:00,1296.6666666666667
2025-04-01 12:46:00+09:00,1297.6
2025-04-01 12:47:00+09:00,1417.0
2025-04-01 12:48:00+09:00,1561.75
2025-04-01 12:49:00+09:00,1687.0
2025-04-01 12:50:00+09:00,1457.3333333333333
2025-04-01 12:51:00+09:00,1575.0
2025-04-01 12:53:00+09:00,514.0
2025-04-01 12:55:00+09:00,1375.2
2025-04-01 12:56:00+09:00,1345.0
2025-04-01 12:57:00+09:00,1330.8333333333333
2025-04-01 12:58:00+09:00,1351.8333333333333
2025-04-01 12:59:00+09:00,1363.6666666666667
2025-04-01 13:00:00+09:00,1298.0
2025-04-01 13:01:00+09:00,1402.6
2025-04-01 13:02:00+09:00,1500.1666666666667
2025-04-01 13:03:00+09:00,1433.6666666666667
2025-04-01 13:04:00+09:00,1337.0
2025-04-01 13:05:00+09:00,1327.5
2025-04-01 13:06:00+09:00,1304.1666666666667
2025-04-01 13:07:00+09:00,1254.4
2025-04-01 13:08:00+09:00,1325.6
2025-04-01 13:09:00+09:00,1305.8333333333333
2025-04-01 13:10:00+09:00,1389.6666666666667
2025-04-01 13:11:00+09:00,1511.75
2025-04-01 13:12:00+09:00,1609.1666666666667
2025-04-01 13:13:00+09:00,1376.5
2025-04-01 13:14:00+09:00,1254.8333333333333
2025-04-01 13:15:00+09:00,1238.3333333333333
2025-04-01 13:16:00+09:00,1266.0
2025-04-01 13:17:00+09:00,1315.5
2025-04-01 13:18:00+09:00,1235.3333333333333
2025-04-01 13:19:00+09:00,1243.3333333333333
2025-04-01 13:20:00+09:00,1253.3333333333333
2025-04-01 13:21:00+09:00,1253.6666666666667
2025-04-01 13:22:00+09:00,1315.0
2025-04-01 13:23:00+09:00,1361.0
2025-04-01 13:24:00+09:00,1327.5
2025-04-01 13:26:00+09:00,1056.2
2025-04-01 13:27:00+09:00,1358.3333333333333
2025-04-01 13:28:00+09:00,1355.5
2025-04-01 13:29:00+09:00,1396.6666666666667
2025-04-01 13:30:00+09:00,1427.8333333333333
2025-04-01 13:31:00+09:00,1420.6666666666667
2025-04-01 13:32:00+09:00,1411.3333333333333
2025-04-01 13:33:00+09:00,1431.0
2025-04-01 13:34:00+09:00,1447.0
2025-04-01 13:35:00+09:00,1552.3333333333333
2025-04-01 13:36:00+09:00,1511.5
2025-04-01 13:37:00+09:00,1493.3333333333333
2025-04-01 13:38:00+09:00,1483.3333333333333
2025-04-01 13:39:00+09:00,1470.5
2025-04-01 13:40:00+09:00,1437.3333333333333
2025-04-01 13:41:00+09:00,1463.1666666666667
2025-04-01 13:42:00+09:00,1544.0
2025-04-01 13:43:00+09:00,1498.0
2025-04-01 13:44:00+09:00,1465.5
2025-04-01 13:45:00+09:00,1493.6666666666667
2025-04-01 13:46:00+09:00,1583.5
2025-04-01 13:47:00+09:00,1680.8333333333333
2025-04-01 13:48:00+09:00,1684.0
2025-04-01 13:49:00+09:00,1127.6
2025-04-01 13:50:00+09:00,1325.6666666666667
2025-04-01 13:51:00+09:00,1207.0
2025-04-01 13:52:00+09:00,1387.3333333333333
2025-04-01 13:53:00+09:00,1313.8
2025-04-01 13:54:00+09:00,1323.8333333333333
2025-04-01 13:55:00+09:00,1338.6666666666667
2025-04-01 13:56:00+09:00,1431.1666666666667
2025-04-01 13:57:00+09:00,1646.5
2025-04-01 13:58:00+09:00,1741.75
2025-04-01 13:59:00+09:00,1590.75
2025-04-01 14:00:00+09:00,1615.4
2025-04-01 14:01:00+09:00,1330.2
2025-04-01 14:02:00+09:00,2017.5
2025-04-01 14:03:00+09:00,1523.5
2025-04-01 14:04:00+09:00,1517.8333333333333
2025-04-01 14:05:00+09:00,1505.0
2025-04-01 14:06:00+09:00,1481.1666666666667
2025-04-01 14:07:00+09:00,1501.0
2025-04-01 14:08:00+09:00,1531.5
2025-04-01 14:09:00+09:00,1537.3333333333333
2025-04-01 14:10:00+09:00,1515.0
2025-04-01 14:11:00+09:00,1511.8333333333333
2025-04-01 14:12:00+09:00,1395.1666666666667
2025-04-01 14:13:00+09:00,1125.6666666666667
2025-04-01 14:14:00+09:00,1568.75
2025-04-01 14:15:00+09:00,1580.5
2025-04-01 14:16:00+09:00,1635.5
2025-04-01 14:17:00+09:00,1663.5
2025-04-01 14:18:00+09:00,1596.8333333333333
2025-04-01 14:19:00+09:00,1640.5
2025-04-01 14:20:00+09:00,1675.0
2025-04-01 14:21:00+09:00,1733.5
2025-04-01 14:22:00+09:00,1804.1666666666667
2025-04-01 14:23:00+09:00,1638.1666666666667
2025-04-01 14:24:00+09:00,1583.6666666666667
2025-04-01 14:25:00+09:00,1655.1666666666667
2025-04-01 14:26:00+09:00,1644.6666666666667
2025-04-01 14:27:00+09:00,1564.6666666666667
2025-04-01 14:28:00+09:00,1574.2
2025-04-01 14:29:00+09:00,1561.857142857143
2025-04-01 14:30:00+09:00,1577.5
2025-04-01 14:31:00+09:00,1635.5
2025-04-01 14:32:00+09:00,1636.6666666666667
2025-04-01 14:33:00+09:00,1607.8333333333333
2025-04-01 14:34:00+09:00,1568.25
2025-04-01 14:35:00+09:00,1580.0
2025-04-01 14:36:00+09:00,1676.1666666666667
2025-04-01 14:37:00+09:00,1724.8333333333333
2025-04-01 14:38:00+09:00,1623.0
2025-04-01 14:39:00+09:00,1643.1666666666667
2025-04-01 14:40:00+09:00,1640.0
2025-04-01 14:41:00+09:00,1619.5
2025-04-01 14:42:00+09:00,1599.0
2025-04-01 14:43:00+09:00,1613.1666666666667
2025-04-01 14:44:00+09:00,1588.5
2025-04-01 14:45:00+09:00,1599.1666666666667
2025-04-01 14:46:00+09:00,1599.5
2025-04-01 14:47:00+09:00,1594.5
2025-04-01 14:48:00+09:00,1634.8333333333333
2025-04-01 14:49:00+09:00,1644.1666666666667
2025-04-01 14:50:00+09:00,1627.2
2025-04-01 14:51:00+09:00,1681.0
2025-04-01 14:52:00+09:00,1726.5714285714287
2025-04-01 14:53:00+09:00,1643.0
2025-04-01 14:54:00+09:00,1367.8333333333333
2025-04-01 14:55:00+09:00,1374.0
2025-04-01 14:56:00+09:00,1493.3333333333333
2025-04-01 14:57:00+09:00,1579.1666666666667
2025-04-01 14:58:00+09:00,1514.0
2025-04-01 14:59:00+09:00,1412.3333333333333
2025-04-01 15:00:00+09:00,1368.8333333333333
2025-04-01 15:01:00+09:00,1341.8333333333333
2025-04-01 15:02:00+09:00,1708.8333333333333
2025-04-01 15:03:00+09:00,1426.8333333333333
2025-04-01 15:04:00+09:00,1381.1666666666667
2025-04-01 15:05:00+09:00,1373.6666666666667
2025-04-01 15:06:00+09:00,1407.6
2025-04-01 15:07:00+09:00,1410.0
2025-04-01 15:08:00+09:00,1477.8333333333333
2025-04-01 15:09:00+09:00,1525.5
2025-04-01 15:10:00+09:00,1480.8333333333333
2025-04-01 15:11:00+09:00,1440.0
2025-04-01 15:12:00+09:00,1548.6666666666667
2025-04-01 15:13:00+09:00,1581.1666666666667
2025-04-01 15:14:00+09:00,1587.1666666666667
2025-04-01 15:15:00+09:00,1543.8333333333333
2025-04-01 15:16:00+09:00,1422.8333333333333
2025-04-01 15:17:00+09:00,1750.8333333333333
2025-04-01 15:18:00+09:00,1585.5
2025-04-01 15:19:00+09:00,1492.3333333333333
2025-04-01 15:20:00+09:00,1620.8333333333333
2025-04-01 15:21:00+09:00,1658.1666666666667
2025-04-01 15:22:00+09:00,1654.6666666666667
2025-04-01 15:23:00+09:00,1721.0
2025-04-01 15:24:00+09:00,1631.0
2025-04-01 15:25:00+09:00,1647.0
2025-04-01 15:26:00+09:00,1624.1666666666667
2025-04-01 15:27:00+09:00,1625.5
2025-04-01 15:28:00+09:00,1634.5
2025-04-01 15:29:00+09:00,1530.0
2025-04-01 15:30:00+09:00,1592.1666666666667
2025-04-01 15:31:00+09:00,1763.0
2025-04-01 15:32:00+09:00,2599.0
2025-04-01 15:33:00+09:00,1681.6666666666667
2025-04-01 15:34:00+09:00,1500.5
2025-04-01 15:35:00+09:00,1489.5
2025-04-01 15:36:00+09:00,1555.25
2025-04-01 15:37:00+09:00,1872.0
2025-04-01 15:38:00+09:00,1835.0
2025-04-01 15:39:00+09:00,1882.3333333333333
2025-04-01 15:40:00+09:00,1802.1666666666667
2025-04-01 15:41:00+09:00,1654.6
2025-04-01 15:42:00+09:00,1603.2
2025-04-01 15:43:00+09:00,1635.25
2025-04-01 15:44:00+09:00,1585.5
2025-04-01 15:45:00+09:00,1523.2
2025-04-01 15:46:00+09:00,1662.0
2025-04-01 15:47:00+09:00,1810.0
2025-04-01 15:48:00+09:00,1578.5
2025-04-01 15:49:00+09:00,1568.6
2025-04-01 15:50:00+09:00,1632.6666666666667
2025-04-01 15:51:00+09:00,1588.6666666666667
2025-04-01 15:52:00+09:00,1571.0
2025-04-01 15:53:00+09:00,1553.0
2025-04-01 15:54:00+09:00,1602.5
2025-04-01 15:55:00+09:00,1658.3333333333333
2025-04-01 15:56:00+09:00,1719.6666666666667
2025-04-01 15:57:00+09:00,1777.5
2025-04-01 15:58:00+09:00,1633.5
2025-04-01 15:59:00+09:00,1651.3333333333333
2025-04-01 16:00:00+09:00,1690.5
2025-04-01 16:01:00+09:00,1643.6666666666667
2025-04-01 16:02:00+09:00,1505.6
2025-04-01 16:03:00+09:00,1682.4285714285713
2025-04-01 16:04:00+09:00,1804.8
2025-04-01 16:05:00+09:00,1673.0
2025-04-01 16:06:00+09:00,1577.2
2025-04-01 16:07:00+09:00,1890.5
2025-04-01 16:08:00+09:00,1787.1666666666667
2025-04-01 16:09:00+09:00,1777.5
2025-04-01 16:10:00+09:00,2105.0
2025-04-01 16:11:00+09:00,1767.3333333333333
2025-04-01 16:12:00+09:00,1928.5
2025-04-01 16:13:00+09:00,1759.5
2025-04-01 16:14:00+09:00,1792.2
2025-04-01 16:15:00+09:00,1737.6666666666667
2025-04-01 16:16:00+09:00,1884.0
2025-04-01 16:17:00+09:00,1797.3333333333333
2025-04-01 16:18:00+09:00,1750.75
2025-04-01 16:19:00+09:00,1974.5
2025-04-01 16:20:00+09:00,1705.5
2025-04-01 16:21:00+09:00,1841.3333333333333
2025-04-01 16:22:00+09:00,1874.25
2025-04-01 16:24:00+09:00,2491.0
2025-04-01 16:25:00+09:00,1886.6666666666667
2025-04-01 16:26:00+09:00,1665.0
2025-04-01 16:27:00+09:00,1866.25
2025-04-01 16:29:00+09:00,1790.0
2025-04-01 16:30:00+09:00,1740.0
2025-04-01 16:31:00+09:00,1756.25
2025-04-01 16:32:00+09:00,1886.8333333333333
2025-04-01 16:33:00+09:00,1720.8333333333333
2025-04-01 16:34:00+09:00,1814.0
2025-04-01 16:35:00+09:00,1798.4
2025-04-01 16:36:00+09:00,1756.25
2025-04-01 16:37:00+09:00,2236.8333333333335
2025-04-01 16:38:00+09:00,2115.5
2025-04-01 16:39:00+09:00,2327.8333333333335
2025-04-01 16:40:00+09:00,1902.5
2025-04-01 16:41:00+09:00,1875.0
2025-04-01 16:42:00+09:00,1949.1666666666667
2025-04-01 16:43:00+09:00,1882.142857142857
2025-04-01 16:44:00+09:00,1884.25
2025-04-01 16:45:00+09:00,1795.3333333333333
2025-04-01 16:46:00+09:00,1691.25
2025-04-01 16:47:00+09:00,1761.75
2025-04-01 16:48:00+09:00,1761.3333333333333
2025-04-01 16:49:00+09:00,1803.3333333333333
2025-04-01 16:50:00+09:00,1864.5
2025-04-01 16:51:00+09:00,1902.8333333333333
2025-04-01 16:52:00+09:00,1902.1666666666667
2025-04-01 16:53:00+09:00,1762.5
2025-04-01 16:54:00+09:00,1717.8333333333333
2025-04-01 16:55:00+09:00,1708.1666666666667
2025-04-01 16:56:00+09:00,1684.0
2025-04-01 16:57:00+09:00,1655.3333333333333
2025-04-01 16:58:00+09:00,1653.2
2025-04-01 16:59:00+09:00,1664.6666666666667
2025-04-01 17:00:00+09:00,1677.25
2025-04-01 17:01:00+09:00,2038.0
2025-04-01 17:02:00+09:00,1834.0
2025-04-01 17:03:00+09:00,1833.8
2025-04-01 17:04:00+09:00,1724.4
2025-04-01 17:05:00+09:00,1666.3333333333333
2025-04-01 17:06:00+09:00,1704.1666666666667
2025-04-01 17:07:00+09:00,2045.25
2025-04-01 17:08:00+09:00,1871.4
2025-04-01 17:09:00+09:00,1910.0
2025-04-01 17:10:00+09:00,1853.2857142857142
2025-04-01 17:11:00+09:00,1742.25
2025-04-01 17:12:00+09:00,1389.8
2025-04-01 17:13:00+09:00,1666.3333333333333
2025-04-01 17:14:00+09:00,1696.1666666666667
2025-04-01 17:15:00+09:00,3054.0
2025-04-02 08:08:00+09:00,543.6666666666666
2025-04-02 08:09:00+09:00,542.8333333333334
2025-04-02 08:10:00+09:00,534.3333333333334
2025-04-02 08:11:00+09:00,536.5
2025-04-02 08:12:00+09:00,580.0
2025-04-02 08:13:00+09:00,653.3333333333334
2025-04-02 08:14:00+09:00,749.0
2025-04-02 08:17:00+09:00,659.5
2025-04-02 08:18:00+09:00,654.5
2025-04-02 08:20:00+09:00,759.0
2025-04-02 08:21:00+09:00,724.5
2025-04-02 08:24:00+09:00,741.3333333333334
