time(Asia/Seoul),temperature,humidity,pressure,altitude
2025-04-03 18:15:00+09:00,25.676666666666666,24.97558666666667,1016.1301666666668,-23.952496666666672
2025-04-03 18:16:00+09:00,25.656666666666666,24.98698,1016.1564999999999,-24.17038666666667
2025-04-03 18:17:00+09:00,25.638333333333335,25.004720000000002,1016.1993333333334,-24.526725
2025-04-03 18:18:00+09:00,25.623333333333335,25.026043333333334,1016.1756666666666,-24.33075
2025-04-03 18:19:00+09:00,25.63,24.97835333333333,1016.2044999999999,-24.569031666666664
2025-04-03 18:20:00+09:00,25.61,25.001463333333334,1016.1836666666667,-24.394624999999994
2025-04-03 18:21:00+09:00,25.605,25.010418333333334,1016.1790000000001,-24.358171666666664
2025-04-03 18:22:00+09:00,25.595,25.02652666666667,1016.1975000000002,-24.511173333333335
2025-04-03 18:23:00+09:00,25.588333333333335,25.020506666666662,1016.1803333333334,-24.367703333333335
2025-04-03 18:24:00+09:00,25.571666666666662,25.02538833333333,1016.1578333333333,-24.182593333333333
2025-04-03 18:25:00+09:00,25.566666666666666,25.034178333333333,1016.1753333333332,-24.328403333333338
2025-04-03 18:26:00+09:00,25.535,25.060219999999997,1016.1666666666666,-24.254665000000003
2025-04-03 18:27:00+09:00,25.515,25.092285,1016.1600000000002,-24.20617
2025-04-03 18:28:00+09:00,25.503333333333334,25.119626666666665,1016.1493333333333,-24.110855
2025-04-03 18:29:00+09:00,25.486666666666665,25.12076833333333,1016.1669999999999,-24.22473166666667
2025-04-03 18:30:00+09:00,25.478333333333335,25.12955666666667,1016.1946666666666,-24.487096666666663
2025-04-03 18:31:00+09:00,25.471666666666664,25.13509,1016.2275000000001,-24.760155
2025-04-03 18:32:00+09:00,25.459999999999997,25.14518166666667,1016.2298333333333,-24.78038666666667
2025-04-03 18:33:00+09:00,25.453333333333337,25.15950666666667,1016.2125,-24.634913333333333
2025-04-03 18:34:00+09:00,25.441666666666666,25.155436666666663,1016.1974999999999,-24.512178333333335
2025-04-03 18:35:00+09:00,25.429999999999996,25.1805,1016.2105,-24.619363333333336
2025-04-03 18:36:00+09:00,25.425,25.19140833333333,1016.2603333333333,-25.03286833333333
2025-04-03 18:37:00+09:00,25.40833333333333,25.190591666666666,1016.2975,-25.340526666666666
2025-04-03 18:38:00+09:00,25.383333333333336,25.201825,1016.3109999999998,-25.453553333333332
2025-04-03 18:39:00+09:00,25.386666666666667,25.211588333333335,1016.294,-25.311435000000003
2025-04-03 18:40:00+09:00,25.346666666666664,25.256185,1016.2856666666667,-25.243883333333333
2025-04-03 18:41:00+09:00,25.334999999999997,25.270020000000002,1016.2936666666668,-25.309595
2025-04-03 18:42:00+09:00,25.331666666666667,25.286458333333332,1016.3016666666666,-25.375468333333334
2025-04-03 18:43:00+09:00,25.33,25.28483,1016.2851666666666,-25.239033333333335
2025-04-03 18:44:00+09:00,25.326666666666664,25.267576666666667,1016.3081666666667,-25.431984999999997
2025-04-03 18:45:00+09:00,25.294999999999998,25.310221666666667,1016.2861666666668,-25.248231666666666
2025-04-03 18:46:00+09:00,25.271666666666665,25.335123333333332,1016.2933333333334,-25.30541333333333
2025-04-03 18:47:00+09:00,25.268333333333334,25.364584999999995,1016.2976666666667,-25.342198333333332
2025-04-03 18:48:00+09:00,25.281666666666666,25.33708,1016.3098333333334,-25.444860000000002
2025-04-03 18:49:00+09:00,25.278333333333332,25.31885,1016.3181666666668,-25.510900000000003
2025-04-03 18:50:00+09:00,25.26,25.334473333333335,1016.3149999999999,-25.486656666666665
2025-04-03 18:51:00+09:00,25.271666666666665,25.32226833333333,1016.3441666666668,-25.730598333333333
2025-04-03 18:52:00+09:00,25.266666666666666,25.319823333333332,1016.3423333333334,-25.71421166666667
2025-04-03 18:53:00+09:00,25.248333333333335,25.346678333333333,1016.3505,-25.77991833333333
2025-04-03 18:54:00+09:00,25.236666666666665,25.355306666666667,1016.3255,-25.57527333333333
2025-04-03 18:55:00+09:00,25.221666666666668,25.391599999999997,1016.3201666666668,-25.542333333333335
2025-04-03 18:56:00+09:00,25.203333333333333,25.397951666666668,1016.3208333333333,-25.53531166666667
2025-04-03 18:57:00+09:00,25.203333333333337,25.401695,1016.2971666666666,-25.338016666666665
2025-04-03 18:58:00+09:00,25.19333333333333,25.415853333333335,1016.3119999999999,-25.461243333333332
2025-04-03 18:59:00+09:00,25.171666666666667,25.422528333333332,1016.288,-25.262273333333336
2025-04-03 19:00:00+09:00,25.155,25.445476666666668,1016.3188333333334,-25.51825666666667
2025-04-03 19:01:00+09:00,25.138333333333335,25.466631666666668,1016.3346666666666,-25.651178333333334
2025-04-03 19:02:00+09:00,25.125,25.469403333333332,1016.3395,-25.690471666666667
2025-04-03 19:03:00+09:00,25.118333333333336,25.489746666666665,1016.3356666666665,-25.657700000000002
2025-04-03 19:04:00+09:00,25.118333333333336,25.485676666666667,1016.3496666666666,-25.762868333333333
2025-04-03 19:05:00+09:00,25.11666666666667,25.49690666666667,1016.3351666666667,-25.65502833333333
2025-04-03 19:06:00+09:00,25.103333333333335,25.518231666666665,1016.3466666666667,-25.75133
2025-04-03 19:07:00+09:00,25.096666666666664,25.49576833333333,1016.3333333333334,-25.639979999999998
2025-04-03 19:08:00+09:00,25.076666666666664,25.53531666666667,1016.3326666666667,-25.630946666666663
2025-04-03 19:09:00+09:00,25.106666666666666,25.477701666666672,1016.3118333333333,-25.460741666666667
2025-04-03 19:10:00+09:00,25.083333333333332,25.483886666666667,1016.3168333333333,-25.501538333333333
2025-04-03 19:11:00+09:00,25.088333333333335,25.47119166666667,1016.3351666666667,-25.654523333333334
2025-04-03 19:12:00+09:00,25.066666666666666,25.471516666666663,1016.3275,-25.590991666666667
2025-04-03 19:13:00+09:00,25.073333333333334,25.481446666666667,1016.3285,-25.59935
2025-04-03 19:14:00+09:00,25.051666666666666,25.476561666666665,1016.3088333333335,-25.434993333333335
2025-04-03 19:15:00+09:00,25.05333333333333,25.48046666666667,1016.3128333333333,-25.469601666666666
2025-04-03 19:16:00+09:00,25.055000000000003,25.472980000000003,1016.3341666666669,-25.645495
2025-04-03 19:17:00+09:00,25.073333333333334,25.455078333333333,1016.3323333333334,-25.62877333333334
2025-04-03 19:18:00+09:00,25.08,25.424316666666666,1016.332,-25.628441666666664
2025-04-03 19:19:00+09:00,25.09,25.404296666666667,1016.3391666666666,-25.688128333333335
2025-04-03 19:20:00+09:00,25.090000000000003,25.376790000000003,1016.3243333333334,-25.564404999999997
2025-04-03 19:21:00+09:00,25.088333333333335,25.37093333333333,1016.3503333333333,-25.781926666666664
2025-04-03 19:22:00+09:00,25.073333333333334,25.362956666666662,1016.3679999999999,-25.928388333333334
2025-04-03 19:23:00+09:00,25.07166666666667,25.360676666666667,1016.3829999999999,-26.05077
2025-04-03 19:24:00+09:00,25.083333333333332,25.333498333333335,1016.3803333333332,-26.029205
2025-04-03 19:25:00+09:00,25.058333333333334,25.345213333333334,1016.3646666666665,-25.89996666666667
2025-04-03 19:26:00+09:00,25.040000000000003,25.348145000000002,1016.3453333333333,-25.736783333333335
2025-04-03 19:27:00+09:00,25.044999999999998,25.322428333333335,1016.3435000000001,-25.723911666666666
2025-04-03 19:28:00+09:00,25.036666666666665,25.316571666666665,1016.3368333333333,-25.6674
2025-04-03 19:29:00+09:00,25.031666666666666,25.32715,1016.3575000000001,-25.840611666666664
2025-04-03 19:30:00+09:00,25.018333333333334,25.331706666666665,1016.3355,-25.657366666666665
2025-04-03 19:31:00+09:00,24.986666666666668,25.350423333333335,1016.3368333333333,-25.668903333333333
2025-04-03 19:32:00+09:00,24.996666666666666,25.326986666666667,1016.3475,-25.75517333333333
2025-04-03 19:33:00+09:00,24.963333333333335,25.349283333333332,1016.3446666666667,-25.73243833333333
2025-04-03 19:34:00+09:00,24.953333333333333,25.355956666666668,1016.3615,-25.87472166666667
2025-04-03 19:35:00+09:00,24.958333333333332,25.343423333333334,1016.3656666666666,-25.908995000000004
2025-04-03 19:36:00+09:00,24.945000000000004,25.35009666666667,1016.3816666666667,-26.04141
2025-04-03 19:37:00+09:00,24.925,25.365723333333335,1016.4196666666667,-26.35639
2025-04-03 19:38:00+09:00,24.938333333333333,25.35693666666667,1016.4141666666666,-26.310748333333333
2025-04-03 19:39:00+09:00,24.936666666666667,25.33838,1016.4068333333333,-26.250898333333335
2025-04-03 19:40:00+09:00,24.918333333333333,25.344889999999996,1016.4041666666667,-26.226153333333333
2025-04-03 19:41:00+09:00,24.915000000000003,25.346843333333336,1016.3888333333334,-26.100761666666667
2025-04-03 19:42:00+09:00,24.911666666666665,25.34423666666667,1016.3866666666667,-26.081535000000002
2025-04-03 19:43:00+09:00,24.918333333333333,25.342936666666663,1016.3943333333333,-26.147073333333328
2025-04-03 19:44:00+09:00,24.923333333333336,25.32471,1016.4133333333333,-26.30356
2025-04-03 19:45:00+09:00,24.905,25.347980000000003,1016.4168333333333,-26.33215
2025-04-03 19:46:00+09:00,24.891666666666666,25.35253833333333,1016.4256666666665,-26.404539999999997
2025-04-03 19:47:00+09:00,24.89,25.34896,1016.4229999999999,-26.385145000000005
2025-04-03 19:48:00+09:00,24.895,25.345215,1016.4541666666668,-26.64327666666667
2025-04-03 19:49:00+09:00,24.876666666666665,25.368326666666665,1016.4525,-26.628898333333336
2025-04-03 19:50:00+09:00,24.88,25.349936666666665,1016.4496666666665,-26.60499
2025-04-03 19:51:00+09:00,24.868333333333336,25.35677166666667,1016.462,-26.707808333333332
2025-04-03 19:52:00+09:00,24.876666666666665,25.36084,1016.4741666666667,-26.807781666666667
2025-04-03 19:53:00+09:00,24.871666666666666,25.373696666666664,1016.494,-26.974451666666667
2025-04-03 19:54:00+09:00,24.86,25.367513333333335,1016.4821666666667,-26.875320000000002
2025-04-03 19:55:00+09:00,24.871666666666666,25.34245,1016.4925,-26.959910000000004
2025-04-03 19:56:00+09:00,24.853333333333328,25.365236666666664,1016.4990000000001,-27.013906666666667
2025-04-03 19:57:00+09:00,24.846666666666668,25.374350000000003,1016.4878333333332,-26.920455000000004
2025-04-03 19:58:00+09:00,24.83666666666667,25.360678333333336,1016.4708333333333,-26.780361666666668
2025-04-03 19:59:00+09:00,24.840000000000003,25.340171666666667,1016.4921666666668,-26.9569
2025-04-03 20:00:00+09:00,24.83,25.36409666666667,1016.5075,-27.084121666666665
2025-04-03 20:01:00+09:00,24.81,25.388673333333333,1016.524,-27.222873333333336
2025-04-03 20:02:00+09:00,24.783333333333335,25.398273333333336,1016.5323333333332,-27.29375333333333
2025-04-03 20:03:00+09:00,24.753333333333334,25.411295,1016.5185,-27.179411666666667
2025-04-03 20:04:00+09:00,24.735,25.44352166666667,1016.5261666666667,-27.240426666666664
2025-04-03 20:05:00+09:00,24.73,25.439778333333333,1016.5306666666667,-27.26985
2025-04-03 20:06:00+09:00,24.741666666666664,25.405275,1016.5443333333334,-27.39138166666667
2025-04-03 20:07:00+09:00,24.74,25.38639333333333,1016.5523333333334,-27.458078333333333
2025-04-03 20:08:00+09:00,24.715,25.38915833333333,1016.5634999999999,-27.55069
2025-04-03 20:09:00+09:00,24.715,25.390784999999997,1016.5646666666667,-27.560051666666666
2025-04-03 20:10:00+09:00,24.72,25.36686166666667,1016.5798333333332,-27.686930000000004
2025-04-03 20:11:00+09:00,24.736666666666665,25.314126666666667,1016.5961666666667,-27.822665
2025-04-03 20:12:00+09:00,24.736666666666665,25.314126666666667,1016.5951666666666,-27.815143333333328
2025-04-03 20:13:00+09:00,24.734999999999996,25.303058333333336,1016.609,-27.929983333333336
2025-04-03 20:14:00+09:00,24.709999999999997,25.32568333333333,1016.5996666666666,-27.849243333333334
2025-04-03 20:15:00+09:00,24.69,25.320475000000002,1016.6308333333333,-28.109009999999998
2025-04-03 20:16:00+09:00,24.686666666666667,25.326173333333333,1016.62,-28.020583333333335
2025-04-03 20:17:00+09:00,24.67833333333333,25.308756666666667,1016.6203333333334,-28.019409999999997
2025-04-03 20:18:00+09:00,24.668333333333337,25.308269999999997,1016.6263333333333,-28.073404999999998
2025-04-03 20:19:00+09:00,24.646666666666665,25.33333,1016.6086666666666,-27.925468333333338
2025-04-03 20:20:00+09:00,24.650000000000006,25.303873333333332,1016.6218333333333,-28.035794999999997
2025-04-03 20:21:00+09:00,24.646666666666665,25.294269999999997,1016.6313333333333,-28.114189999999997
2025-04-03 20:22:00+09:00,24.638333333333332,25.29215333333333,1016.6481666666668,-28.254103333333333
2025-04-03 20:23:00+09:00,24.633333333333336,25.271158333333336,1016.6429999999999,-28.21164333333333
2025-04-03 20:24:00+09:00,24.62166666666667,25.279783333333338,1016.632,-28.119874999999997
2025-04-03 20:25:00+09:00,24.61,25.284831666666665,1016.657,-28.326646666666665
2025-04-03 20:26:00+09:00,24.59166666666667,25.266926666666667,1016.6550000000001,-28.310263333333328
2025-04-03 20:27:00+09:00,24.56833333333333,25.31705666666667,1016.6635000000001,-28.38047
2025-04-03 20:28:00+09:00,24.576666666666664,25.264483333333335,1016.6423333333333,-28.207631666666668
2025-04-03 20:29:00+09:00,24.569999999999997,25.269368333333333,1016.6706666666665,-28.440641666666668
2025-04-03 20:30:00+09:00,24.569999999999997,25.26172,1016.6689999999999,-28.427271666666666
2025-04-03 20:31:00+09:00,24.55333333333333,25.255533333333336,1016.6578333333333,-28.33283
2025-04-03 20:32:00+09:00,24.51833333333333,25.307293333333334,1016.6759999999999,-28.485273333333335
2025-04-03 20:33:00+09:00,24.495,25.330078333333333,1016.6729999999999,-28.461871666666664
2025-04-03 20:34:00+09:00,24.495,25.315265,1016.6636666666667,-28.382141666666666
2025-04-03 20:35:00+09:00,24.5,25.29524666666667,1016.6959999999999,-28.648744999999995
2025-04-03 20:36:00+09:00,24.476666666666663,25.303060000000002,1016.6891666666667,-28.59291833333334
2025-04-03 20:37:00+09:00,24.48,25.29427,1016.7176666666666,-28.830433333333335
2025-04-03 20:38:00+09:00,24.44666666666667,25.321775,1016.7208333333333,-28.855673333333332
2025-04-03 20:39:00+09:00,24.453333333333333,25.28727166666667,1016.7126666666667,-28.790651666666665
2025-04-03 20:40:00+09:00,24.445000000000004,25.297686666666667,1016.724,-28.883251666666666
2025-04-03 20:41:00+09:00,24.42833333333333,25.30192166666667,1016.7248333333333,-28.89110666666667
2025-04-03 20:42:00+09:00,24.401666666666667,25.32845,1016.7248333333332,-28.889601666666668
2025-04-03 20:43:00+09:00,24.403333333333336,25.293456666666668,1016.7106666666667,-28.772435
2025-04-03 20:44:00+09:00,24.386666666666667,25.315103333333337,1016.7021666666666,-28.701733333333333
2025-04-03 20:45:00+09:00,24.388333333333332,25.305988333333335,1016.7213333333334,-28.86102
2025-04-03 20:46:00+09:00,24.385,25.272298333333328,1016.7211666666667,-28.865866666666665
2025-04-03 20:47:00+09:00,24.373333333333335,25.289876666666668,1016.7023333333333,-28.704908333333336
2025-04-03 20:48:00+09:00,24.37,25.267415,1016.7149999999998,-28.807535
2025-04-03 20:49:00+09:00,24.355,25.26676666666667,1016.719,-28.840963333333335
2025-04-03 20:50:00+09:00,24.338333333333335,25.297201666666666,1016.725,-28.889938333333333
2025-04-03 20:51:00+09:00,24.35666666666667,25.261068333333338,1016.7448333333333,-29.055909999999997
2025-04-03 20:52:00+09:00,24.331666666666667,25.259928333333335,1016.7354999999999,-28.97785333333334
2025-04-03 20:53:00+09:00,24.315,25.273761666666662,1016.7213333333334,-28.860185
2025-04-03 20:54:00+09:00,24.28666666666666,25.31478,1016.7055,-28.728306666666665
2025-04-03 20:55:00+09:00,24.281666666666666,25.326984999999997,1016.7061666666665,-28.733154999999996
2025-04-03 20:56:00+09:00,24.296666666666667,25.285479999999996,1016.7181666666669,-28.835615
2025-04-03 20:57:00+09:00,24.27333333333333,25.299318333333336,1016.719,-28.842133333333333
2025-04-03 20:58:00+09:00,24.265,25.310059999999996,1016.7116666666666,-28.78012166666667
2025-04-03 20:59:00+09:00,24.263333333333335,25.289389999999997,1016.6901666666666,-28.602278333333334
2025-04-03 21:00:00+09:00,24.26166666666667,25.28353,1016.6705000000001,-28.437300000000004
2025-04-03 21:01:00+09:00,24.244999999999994,25.291830000000004,1016.6741666666667,-28.467888333333335
2025-04-03 21:02:00+09:00,24.248333333333335,25.28304,1016.6943333333334,-28.638048333333334
2025-04-03 21:03:00+09:00,24.25,25.258951666666665,1016.7228333333333,-28.87405666666667
2025-04-03 21:04:00+09:00,24.241666666666664,25.27701666666667,1016.7488333333332,-29.077805
2025-04-03 21:05:00+09:00,24.228333333333328,25.28906166666667,1016.7461666666667,-29.06761
2025-04-03 21:06:00+09:00,24.218333333333334,25.279296666666667,1016.7426666666667,-29.037523333333336
2025-04-03 21:07:00+09:00,24.21166666666667,25.26416,1016.7426666666667,-29.039195000000003
2025-04-03 21:08:00+09:00,24.21666666666667,25.284505,1016.7643333333332,-29.21837166666667
2025-04-03 21:09:00+09:00,24.218333333333334,25.253418333333332,1016.7661666666667,-29.233076666666665
2025-04-03 21:10:00+09:00,24.198333333333334,25.246746666666667,1016.7444999999999,-29.053236666666674
2025-04-03 21:11:00+09:00,24.179999999999996,25.255048333333335,1016.7788333333333,-29.338375000000003
2025-04-03 21:12:00+09:00,24.153333333333336,25.28662,1016.7938333333333,-29.462391666666665
2025-04-03 21:13:00+09:00,24.136666666666667,25.300458333333335,1016.7948333333334,-29.471748333333334
2025-04-03 21:14:00+09:00,24.131666666666664,25.289225000000002,1016.8198333333335,-29.677991666666667
2025-04-03 21:15:00+09:00,24.126666666666665,25.305501666666668,1016.8316666666668,-29.7766
2025-04-03 21:16:00+09:00,24.143333333333334,25.265786666666667,1016.8291666666668,-29.75654333333333
2025-04-03 21:17:00+09:00,24.128333333333334,25.281411666666667,1016.8188333333334,-29.670136666666664
2025-04-03 21:18:00+09:00,24.111666666666665,25.277020000000004,1016.8135000000001,-29.628856666666668
2025-04-03 21:19:00+09:00,24.11333333333333,25.264323333333333,1016.8323333333333,-29.783285000000003
2025-04-03 21:20:00+09:00,24.118333333333336,25.25358,1016.8328333333333,-29.78696333333333
2025-04-03 21:21:00+09:00,24.118333333333336,25.24430166666666,1016.8360000000001,-29.813535
2025-04-03 21:22:00+09:00,24.111666666666668,25.234701666666666,1016.8186666666667,-29.669301666666666
2025-04-03 21:23:00+09:00,24.084999999999997,25.253256666666662,1016.794,-29.466235
2025-04-03 21:24:00+09:00,24.061666666666667,25.281411666666667,1016.7848333333333,-29.388515
2025-04-03 21:25:00+09:00,24.05333333333333,25.29036333333333,1016.776,-29.314976666666666
2025-04-03 21:26:00+09:00,24.055000000000003,25.275553333333335,1016.7603333333333,-29.18243666666667
2025-04-03 21:27:00+09:00,24.05333333333333,25.25699833333334,1016.7384999999999,-29.003091666666663
2025-04-03 21:28:00+09:00,24.063333333333333,25.22819,1016.7181666666667,-28.83628333333333
2025-04-03 21:29:00+09:00,24.051666666666666,25.23291,1016.7165,-28.820735000000003
2025-04-03 21:30:00+09:00,24.040000000000003,25.23763,1016.7173333333332,-28.828428333333335
2025-04-03 21:31:00+09:00,24.03333333333333,25.23551333333333,1016.7105,-28.770093333333335
2025-04-03 21:32:00+09:00,24.035,25.24121,1016.7003333333332,-28.68668666666667
2025-04-03 21:33:00+09:00,24.021666666666665,25.248045,1016.6853333333332,-28.563666666666663
2025-04-03 21:34:00+09:00,24.008333333333336,25.269043333333332,1016.6813333333333,-28.529736666666665
2025-04-03 21:35:00+09:00,23.991666666666664,25.27376166666667,1016.6635000000001,-28.38230833333333
2025-04-03 21:36:00+09:00,23.98833333333333,25.253091666666666,1016.6403333333333,-28.189578333333333
2025-04-03 21:37:00+09:00,23.973333333333333,25.274578333333334,1016.6268333333333,-28.078251666666663
2025-04-03 21:38:00+09:00,24.0,25.226238333333338,1016.6543333333334,-28.304915000000005
2025-04-03 21:39:00+09:00,24.001666666666665,25.200683333333334,1016.6270000000001,-28.075744999999998
2025-04-03 21:40:00+09:00,23.998333333333335,25.209311666666665,1016.6448333333333,-28.22585166666666
2025-04-03 21:41:00+09:00,23.978333333333335,25.215820000000004,1016.6286666666666,-28.09213
2025-04-03 21:42:00+09:00,23.973333333333333,25.21370333333333,1016.6513333333334,-28.279341666666667
2025-04-03 21:43:00+09:00,23.960000000000004,25.22753833333333,1016.6535,-28.297729999999998
2025-04-03 21:44:00+09:00,23.958333333333332,25.218585,1016.6576666666666,-28.332831666666667
2025-04-03 21:45:00+09:00,23.95,25.229004999999997,1016.6695,-28.432116666666662
2025-04-03 21:46:00+09:00,23.92833333333333,25.257324999999998,1016.6651666666667,-28.395346666666665
2025-04-03 21:47:00+09:00,23.915000000000003,25.250978333333332,1016.6790000000001,-28.509509999999995
2025-04-03 21:48:00+09:00,23.911666666666665,25.241698333333332,1016.6673333333334,-28.41406666666667
2025-04-03 21:49:00+09:00,23.906666666666666,25.24348833333333,1016.6749999999998,-28.476413333333337
2025-04-03 21:50:00+09:00,23.903333333333336,25.246579999999998,1016.6881666666668,-28.58756666666667
2025-04-03 21:51:00+09:00,23.908333333333335,25.24154,1016.6771666666665,-28.495135
2025-04-03 21:52:00+09:00,23.895,25.255533333333332,1016.7073333333334,-28.746358333333337
2025-04-03 21:53:00+09:00,23.896666666666665,25.225748333333332,1016.6903333333333,-28.604115000000004
2025-04-03 21:54:00+09:00,23.906666666666666,25.208005000000004,1016.6998333333332,-28.683678333333333
2025-04-03 21:55:00+09:00,23.89833333333333,25.20393833333333,1016.7025,-28.706076666666664
2025-04-03 21:56:00+09:00,23.876666666666665,25.232095,1016.7143333333333,-28.80268666666667
2025-04-03 21:57:00+09:00,23.863333333333333,25.23339833333333,1016.7038333333334,-28.71643833333334
2025-04-03 21:58:00+09:00,23.853333333333335,25.23454,1016.7143333333332,-28.803021666666666
2025-04-03 21:59:00+09:00,23.86,25.22005333333333,1016.7235000000001,-28.87890333333333
2025-04-03 22:00:00+09:00,23.873333333333335,25.19694,1016.7481666666667,-29.08165166666667
2025-04-03 22:01:00+09:00,23.87166666666667,25.16732,1016.7468333333333,-29.073125000000005
2025-04-03 22:02:00+09:00,23.865,25.18522,1016.7711666666665,-29.27486166666667
2025-04-03 22:03:00+09:00,23.863333333333333,25.187336666666667,1016.7821666666667,-29.366955
2025-04-03 22:04:00+09:00,23.84166666666667,25.204428333333336,1016.7898333333334,-29.431471666666667
2025-04-03 22:05:00+09:00,23.825,25.22591,1016.8081666666667,-29.582561666666667
2025-04-03 22:06:00+09:00,23.819999999999993,25.227051666666668,1016.8105,-29.602116666666664
2025-04-03 22:07:00+09:00,23.836666666666662,25.181966666666664,1016.8356666666667,-29.809856666666665
2025-04-03 22:08:00+09:00,23.84166666666667,25.16927,1016.8388333333332,-29.836935
2025-04-03 22:09:00+09:00,23.846666666666664,25.14143833333333,1016.8580000000002,-29.995703333333335
2025-04-03 22:10:00+09:00,23.825,25.190430000000003,1016.8666666666668,-30.069239999999997
2025-04-03 22:11:00+09:00,23.823333333333334,25.16276166666667,1016.8581666666668,-29.99821
2025-04-03 22:12:00+09:00,23.813333333333333,25.15853,1016.8728333333333,-30.117036666666667
2025-04-03 22:13:00+09:00,23.81,25.147298333333335,1016.8551666666666,-29.972974999999995
2025-04-03 22:14:00+09:00,23.801666666666666,25.176429999999996,1016.8618333333334,-30.02629
2025-04-03 22:15:00+09:00,23.791666666666668,25.19384833333333,1016.8493333333334,-29.924508333333335
